267	0.941948
268	0.944030
269	0.942379
270	0.942593
271	0.942804
272	0.943015
273	0.941392
274	0.943431
275	0.941818
276	0.942029
277	0.940433
278	0.938849
279	0.937276
280	0.935714
281	0.934164
282	0.932624
283	0.941696
284	0.943662
285	0.943860
286	0.942308
287	0.942509
288	0.940972
289	0.953287
290	0.955172
291	0.962199
292	0.962329
293	0.962457
294	0.962585
295	0.962712
296	0.961149
297	0.959596
298	0.964765
299	0.963211
300	0.961667
301	0.960133
302	0.960265
303	0.968647
304	0.967105
305	0.967213
306	0.970588
307	0.969055
308	0.967532
309	0.966019
310	0.964516
311	0.963023
312	0.961538
313	0.960064
314	0.961783
315	0.961905
316	0.960443
317	0.960568
318	0.962264
319	0.960815
320	0.959375
321	0.959502
322	0.958075
323	0.958204
324	0.958333
325	0.956923
326	0.957055
327	0.957187
328	0.955793
329	0.954407
330	0.960606
331	0.960725
332	0.960843
333	0.962462
334	0.970060
335	0.973134
336	0.971726
337	0.970326
338	0.968935
339	0.969027
340	0.967647
341	0.967742
342	0.966374
343	0.965015
344	0.966570
345	0.965217
346	0.963873
347	0.969741
348	0.969828
349	0.971347
350	0.970000
351	0.970085
352	0.968750
353	0.967422
354	0.967514
355	0.966197
356	0.966292
357	0.964986
358	0.963687
359	0.962396
360	0.961111
361	0.959834
362	0.959945
363	0.961433
364	0.964286
365	0.963014
366	0.961749
367	0.960490
368	0.959239
369	0.959350
370	0.959459
371	0.960916
372	0.961022
373	0.959786
374	0.958556
375	0.962667
376	0.964096
377	0.962865
378	0.961640
379	0.960422
380	0.960526
381	0.963255
382	0.962042
383	0.960836
384	0.960938
385	0.959740
386	0.959845
387	0.959948
388	0.958763
389	0.958869
390	0.960256
391	0.959079
392	0.957908
393	0.959288
394	0.958122
395	0.960759
396	0.960859
397	0.963476
398	0.963568
399	0.964912
400	0.963750
401	0.967581
402	0.966418
403	0.965261
404	0.964109
405	0.962963
406	0.963054
407	0.963145
408	0.962010
409	0.963325
410	0.962195
411	0.962287
412	0.961165
413	0.960048
414	0.960145
415	0.959036
416	0.957933
417	0.956835
418	0.955742
419	0.959427
420	0.959524
421	0.958432
422	0.958531
423	0.959811
424	0.958726
425	0.958824
426	0.960094
427	0.959016
428	0.957944
429	0.961538
430	0.960465
431	0.960557
432	0.959491
433	0.960739
434	0.960829
435	0.959770
436	0.961009
437	0.962243
438	0.961187
439	0.960137
440	0.960227
441	0.959184
442	0.959276
443	0.958239
444	0.958333
445	0.960674
446	0.959641
447	0.958613
448	0.959821
449	0.964365
450	0.963333
451	0.962306
452	0.961283
453	0.960265
454	0.961454
455	0.962637
456	0.961623
457	0.960613
458	0.960699
459	0.959695
460	0.960870
461	0.959870
462	0.958874
463	0.961123
464	0.966595
465	0.965591
466	0.965665
467	0.964668
468	0.964744
469	0.963753
470	0.964894
471	0.964968
472	0.965042
473	0.965116
474	0.965190
475	0.970526
476	0.970588
477	0.971698
478	0.974895
479	0.974948
480	0.978125
481	0.978170
482	0.977178
483	0.977226
484	0.977273
485	0.976289
486	0.975309
487	0.975359
488	0.974385
489	0.975460
490	0.974490
491	0.974542
492	0.973577
493	0.973631
494	0.973684
495	0.972727
496	0.971774
497	0.972837
498	0.971888
499	0.970942
500	0.970000
501	0.969062
502	0.968127
503	0.969185
504	0.970238
505	0.969307
506	0.971344
507	0.970414
508	0.974409
509	0.974460
510	0.973529
511	0.973581
512	0.974609
513	0.973684
514	0.973735
515	0.977670
516	0.977713
517	0.978723
518	0.977799
519	0.976879
520	0.975962
521	0.980806
522	0.981801
523	0.980880
524	0.983779
525	0.982857
526	0.983840
527	0.982922
528	0.982955
529	0.987713
530	0.986792
531	0.985876
532	0.986842
533	0.986867
534	0.986891
535	0.985981
536	0.985075
537	0.984171
538	0.983271
539	0.985158
540	0.986111
541	0.985213
542	0.985240
543	0.986188
544	0.987132
545	0.987156
546	0.990842
547	0.989945
548	0.989051
549	0.988160
550	0.987273
551	0.986388
552	0.985507
553	0.984629
554	0.984657
555	0.985586
556	0.985612
557	0.984740
558	0.984767
559	0.984794
560	0.985714
561	0.984848
562	0.983986
563	0.983126
564	0.983156
565	0.982301
566	0.984099
567	0.983245
568	0.982394
569	0.981547
570	0.981579
571	0.980736
572	0.979895
573	0.979930
574	0.979094
575	0.978261
576	0.978299
577	0.977470
578	0.977509
579	0.978411
580	0.978448
581	0.979346
582	0.979381
583	0.979417
584	0.981164
585	0.980342
586	0.980375
587	0.979557
588	0.979592
589	0.979626
590	0.978814
591	0.979695
592	0.978885
593	0.978078
594	0.978114
595	0.977311
596	0.977349
597	0.976549
598	0.976589
599	0.979132
600	0.978333
601	0.979201
602	0.980066
603	0.980100
604	0.979305
605	0.979339
606	0.978548
607	0.979407
608	0.978618
609	0.978654
610	0.978689
611	0.977905
612	0.979575
613	0.978793
614	0.978013
615	0.978049
616	0.978084
617	0.978930
618	0.978964
619	0.978191
620	0.977419
621	0.976651
622	0.975884
623	0.975923
624	0.976763
625	0.976800
626	0.976038
627	0.976077
628	0.976911
629	0.977742
630	0.976984
631	0.976228
632	0.975475
633	0.974724
634	0.973975
635	0.974016
636	0.973270
637	0.972527
638	0.973354
639	0.972613
640	0.972656
641	0.971919
642	0.971963
643	0.972006
644	0.971273
645	0.971318
646	0.972136
647	0.971406
648	0.971451
649	0.970724
650	0.970000
651	0.970046
652	0.969325
653	0.970904
654	0.971713
655	0.971756
656	0.971037
657	0.971842
658	0.971125
659	0.971168
660	0.970455
661	0.969743
662	0.970544
663	0.969834
664	0.969127
665	0.969173
666	0.971471
667	0.971514
668	0.970808
669	0.971599
670	0.972388
671	0.974665
672	0.975446
673	0.974740
674	0.976261
675	0.977037
676	0.977071
677	0.978582
678	0.980088
679	0.981591
680	0.982353
681	0.983113
682	0.982405
683	0.984627
684	0.985380
685	0.984672
686	0.985423
687	0.984716
688	0.985465
689	0.984761
690	0.984783
691	0.984081
692	0.984104
693	0.983405
694	0.984150
695	0.983453
696	0.982759
697	0.982783
698	0.982092
699	0.981402
700	0.981429
701	0.981455
702	0.982194
703	0.981508
704	0.983665
705	0.982979
706	0.982295
707	0.981612
708	0.980932
709	0.980959
710	0.980282
711	0.980309
712	0.980337
713	0.979663
714	0.979692
715	0.979021
716	0.979749
717	0.979777
718	0.979109
719	0.980529
720	0.979861
721	0.979196
722	0.982687
723	0.982019
724	0.984116
725	0.983448
726	0.983471
727	0.982806
728	0.984890
729	0.984911
730	0.984247
731	0.983584
732	0.982923
733	0.982265
734	0.981608
735	0.982313
736	0.981658
737	0.981682
738	0.982385
739	0.981732
740	0.981081
741	0.980432
742	0.979784
743	0.979139
744	0.978495
745	0.978523
746	0.977882
747	0.977912
748	0.977941
749	0.977303
750	0.977333
751	0.976698
752	0.976064
753	0.976096
754	0.975464
755	0.975497
756	0.974868
757	0.976222
758	0.976253
759	0.978261
760	0.978289
761	0.979632
762	0.980315
763	0.979685
764	0.982984
765	0.983007
766	0.982376
767	0.981747
768	0.981120
769	0.980494
770	0.979870
771	0.980545
772	0.981218
773	0.980595
774	0.981912
775	0.983226
776	0.983247
777	0.983269
778	0.983290
779	0.982670
780	0.982051
781	0.981434
782	0.980818
783	0.981481
784	0.982143
785	0.981529
786	0.981552
787	0.980940
788	0.980330
789	0.980355
790	0.979747
791	0.979140
792	0.979167
793	0.980454
794	0.979849
795	0.979245
796	0.978643
797	0.978043
798	0.977444
799	0.977472
800	0.978125
801	0.978152
802	0.977556
803	0.976961
804	0.976990
805	0.977019
806	0.976427
807	0.975836
808	0.975248
809	0.974660
810	0.974074
811	0.973490
812	0.973522
813	0.972940
814	0.973587
815	0.973620
816	0.974265
817	0.973684
818	0.975550
819	0.974969
820	0.974390
821	0.975639
822	0.975061
823	0.974484
824	0.973908
825	0.973939
826	0.973366
827	0.974002
828	0.973430
829	0.972859
830	0.972892
831	0.972323
832	0.972356
833	0.972389
834	0.971823
835	0.974251
836	0.975478
837	0.975508
838	0.974940
839	0.977354
840	0.976786
841	0.976219
842	0.975653
843	0.979241
844	0.978673
845	0.978107
846	0.978132
847	0.977568
848	0.977005
849	0.976443
850	0.976471
851	0.976498
852	0.976526
853	0.977140
854	0.978337
855	0.977778
856	0.977220
857	0.978413
858	0.977855
859	0.977299
860	0.977907
861	0.977352
862	0.976798
863	0.976246
864	0.976273
865	0.976301
866	0.976328
867	0.975779
868	0.975806
869	0.975834
870	0.975862
871	0.975316
872	0.975344
873	0.974800
874	0.975400
875	0.976000
876	0.978311
877	0.978335
878	0.977790
879	0.977816
880	0.977273
881	0.977866
882	0.977891
883	0.977350
884	0.978507
885	0.983051
886	0.982506
887	0.981962
888	0.981982
889	0.984814
890	0.985393
891	0.984848
892	0.984305
893	0.983763
894	0.983781
895	0.984916
896	0.985491
897	0.984950
898	0.984410
899	0.985539
900	0.985000
901	0.984462
902	0.985588
903	0.986157
904	0.985619
905	0.985083
906	0.984547
907	0.985667
908	0.986233
909	0.988449
910	0.987912
911	0.987377
912	0.986842
913	0.986309
914	0.986324
915	0.985792
916	0.986354
917	0.986914
918	0.986928
919	0.986942
920	0.986413
921	0.988056
922	0.987527
923	0.986999
924	0.988095
925	0.987568
926	0.987041
927	0.987594
928	0.987069
929	0.987621
930	0.988710
931	0.988722
932	0.988197
933	0.987674
934	0.988223
935	0.987701
936	0.987714
937	0.987193
938	0.987207
939	0.988285
940	0.988298
941	0.989904
942	0.991507
943	0.990986
944	0.991525
945	0.994709
946	0.994186
947	0.995776
948	0.995253
949	0.995785
950	0.995263
951	0.995794
952	0.996849
953	0.997901
954	0.997379
955	0.997382
956	0.996862
957	0.997388
958	0.996868
959	0.996350
960	0.995833
961	0.995838
962	0.996362
963	0.995846
964	0.995332
965	0.994819
966	0.995342
967	0.994829
968	0.994318
969	0.993808
970	0.994845
971	0.994336
972	0.993827
973	0.993834
974	0.994353
975	0.994872
976	0.995389
977	0.994882
978	0.995910
979	0.995403
980	0.995408
981	0.996432
982	0.995927
983	0.996439
984	0.995935
985	0.995939
986	0.995943
987	0.995947
988	0.996964
989	0.996461
990	0.996465
991	0.996468
992	0.995968
993	0.995468
994	0.994970
995	0.996482
996	0.995984
997	0.995988
998	0.995491
999	0.994995
1000	0.995500
